support,itemsets
0.11361310133060389,"frozenset({'really', 'pretty', 'take'})"
0.10209825997952918,"frozenset({'really', 'though', 'pretty'})"
0.10158648925281474,"frozenset({'really', 'pretty', 'want'})"
0.11847492323439099,"frozenset({'really', 'way', 'pretty'})"
0.12589559877175024,"frozenset({'really', 'pretty', 'well'})"
0.1026100307062436,"frozenset({'really', 'would', 'pretty'})"
0.11924257932446264,"frozenset({'pretty', 'right', 'take'})"
0.10312180143295803,"frozenset({'pretty', 'right', 'want'})"
0.1202661207778915,"frozenset({'way', 'right', 'pretty'})"
0.12947799385875128,"frozenset({'pretty', 'right', 'well'})"
0.10363357215967246,"frozenset({'would', 'right', 'pretty'})"
0.10516888433981576,"frozenset({'pretty', 'take', 'singapore'})"
0.10312180143295803,"frozenset({'way', 'singapore', 'pretty'})"
0.11617195496417605,"frozenset({'pretty', 'well', 'singapore'})"
0.10798362333674513,"frozenset({'pretty', 'take', 'still'})"
0.109007164790174,"frozenset({'way', 'still', 'pretty'})"
0.11821903787103377,"frozenset({'pretty', 'still', 'well'})"
0.10005117707267144,"frozenset({'though', 'take', 'pretty'})"
0.12052200614124872,"frozenset({'pretty', 'take', 'want'})"
0.13613101330603888,"frozenset({'way', 'take', 'pretty'})"
0.1425281473899693,"frozenset({'pretty', 'take', 'well'})"
0.11156601842374617,"frozenset({'would', 'take', 'pretty'})"
0.1056806550665302,"frozenset({'though', 'way', 'pretty'})"
0.11131013306038895,"frozenset({'though', 'well', 'pretty'})"
0.10772773797338792,"frozenset({'pretty', 'us', 'well'})"
0.11821903787103377,"frozenset({'way', 'want', 'pretty'})"
0.12589559877175024,"frozenset({'pretty', 'want', 'well'})"
0.14278403275332652,"frozenset({'way', 'well', 'pretty'})"
0.11310133060388945,"frozenset({'would', 'way', 'pretty'})"
0.12384851586489252,"frozenset({'would', 'well', 'pretty'})"
0.11284544524053224,"frozenset({'really', 'take', 'quite'})"
0.11463664278403275,"frozenset({'really', 'way', 'quite'})"
0.1187308085977482,"frozenset({'really', 'well', 'quite'})"
0.10542476970317298,"frozenset({'really', 'would', 'quite'})"
0.10670419651995906,"frozenset({'right', 'take', 'quite'})"
0.10823950870010235,"frozenset({'way', 'right', 'quite'})"
0.1120777891504606,"frozenset({'right', 'well', 'quite'})"
0.1023541453428864,"frozenset({'well', 'singapore', 'quite'})"
0.10491299897645855,"frozenset({'take', 'still', 'quite'})"
0.10158648925281474,"frozenset({'way', 'still', 'quite'})"
0.10696008188331628,"frozenset({'well', 'still', 'quite'})"
0.11131013306038895,"frozenset({'take', 'want', 'quite'})"
0.12794268167860798,"frozenset({'way', 'take', 'quite'})"
0.13178096212896623,"frozenset({'take', 'well', 'quite'})"
0.1138689866939611,"frozenset({'would', 'take', 'quite'})"
0.1023541453428864,"frozenset({'though', 'way', 'quite'})"
0.10286591606960081,"frozenset({'though', 'well', 'quite'})"
0.10696008188331628,"frozenset({'way', 'want', 'quite'})"
0.1120777891504606,"frozenset({'want', 'well', 'quite'})"
0.1281985670419652,"frozenset({'way', 'well', 'quite'})"
0.11079836233367452,"frozenset({'would', 'way', 'quite'})"
0.11821903787103377,"frozenset({'would', 'well', 'quite'})"
0.11182190378710338,"frozenset({'really', 'right', 'take'})"
0.11105424769703173,"frozenset({'really', 'way', 'right'})"
0.11847492323439099,"frozenset({'really', 'right', 'well'})"
0.1072159672466735,"frozenset({'really', 'take', 'singapore'})"
0.10491299897645855,"frozenset({'really', 'way', 'singapore'})"
0.11284544524053224,"frozenset({'really', 'well', 'singapore'})"
0.11079836233367452,"frozenset({'really', 'take', 'still'})"
0.10977482088024565,"frozenset({'really', 'way', 'still'})"
0.11847492323439099,"frozenset({'really', 'still', 'well'})"
0.10030706243602866,"frozenset({'really', 'would', 'still'})"
0.10593654042988741,"frozenset({'really', 'take', 'us'})"
0.11949846468781986,"frozenset({'really', 'take', 'want'})"
0.13408393039918118,"frozenset({'really', 'way', 'take'})"
0.14124872057318322,"frozenset({'really', 'take', 'well'})"
0.11617195496417605,"frozenset({'really', 'would', 'take'})"
0.10133060388945753,"frozenset({'though', 'way', 'really'})"
0.10593654042988741,"frozenset({'really', 'though', 'well'})"
0.10363357215967246,"frozenset({'really', 'way', 'us'})"
0.11028659160696008,"frozenset({'really', 'us', 'well'})"
0.1154042988741044,"frozenset({'really', 'way', 'want'})"
0.12231320368474924,"frozenset({'really', 'want', 'well'})"
0.10209825997952918,"frozenset({'really', 'would', 'want'})"
0.13843398157625383,"frozenset({'really', 'way', 'well'})"
0.11514841351074719,"frozenset({'really', 'would', 'way'})"
0.1251279426816786,"frozenset({'really', 'would', 'well'})"
0.10593654042988741,"frozenset({'take', 'restaurant', 'well'})"
0.11156601842374617,"frozenset({'way', 'ride', 'take'})"
0.10875127942681678,"frozenset({'ride', 'take', 'well'})"
0.1251279426816786,"frozenset({'right', 'take', 'singapore'})"
0.10209825997952918,"frozenset({'right', 'want', 'singapore'})"
0.11412487205731832,"frozenset({'way', 'right', 'singapore'})"
0.13715455475946775,"frozenset({'right', 'well', 'singapore'})"
0.10005117707267144,"frozenset({'small', 'right', 'well'})"
0.10465711361310133,"frozenset({'right', 'well', 'stay'})"
0.1218014329580348,"frozenset({'right', 'take', 'still'})"
0.1023541453428864,"frozenset({'right', 'want', 'still'})"
0.11489252814738997,"frozenset({'way', 'right', 'still'})"
0.12589559877175024,"frozenset({'right', 'still', 'well'})"
0.10184237461617196,"frozenset({'would', 'right', 'still'})"
0.10491299897645855,"frozenset({'right', 'sure', 'take'})"
0.1072159672466735,"frozenset({'right', 'sure', 'well'})"
0.10388945752302968,"frozenset({'two', 'right', 'take'})"
0.10977482088024565,"frozenset({'right', 'take', 'us'})"
0.10542476970317298,"frozenset({'right', 'take', 'walk'})"
0.1343398157625384,"frozenset({'right', 'take', 'want'})"
0.150460593654043,"frozenset({'way', 'right', 'take'})"
0.16632548618219037,"frozenset({'right', 'take', 'well'})"
0.1023541453428864,"frozenset({'right', 'take', 'world'})"
0.12487205731832139,"frozenset({'would', 'right', 'take'})"
0.10337768679631525,"frozenset({'though', 'right', 'well'})"
0.10005117707267144,"frozenset({'top', 'right', 'well'})"
0.1120777891504606,"frozenset({'right', 'two', 'well'})"
0.1023541453428864,"frozenset({'way', 'right', 'us'})"
0.11847492323439099,"frozenset({'right', 'us', 'well'})"
0.10209825997952918,"frozenset({'right', 'walk', 'well'})"
0.12282497441146366,"frozenset({'way', 'right', 'want'})"
0.13331627430910953,"frozenset({'right', 'want', 'well'})"
0.1056806550665302,"frozenset({'would', 'right', 'want'})"
0.15429887410440124,"frozenset({'way', 'right', 'well'})"
0.12052200614124872,"frozenset({'would', 'right', 'way'})"
0.10951893551688843,"frozenset({'right', 'world', 'well'})"
0.13357215967246674,"frozenset({'would', 'right', 'well'})"
0.1041453428863869,"frozenset({'road', 'take', 'well'})"
0.10133060388945753,"frozenset({'room', 'well', 'stay'})"
0.11438075742067554,"frozenset({'room', 'take', 'well'})"
0.11642784032753327,"frozenset({'set', 'take', 'well'})"
0.10005117707267144,"frozenset({'way', 'short', 'take'})"
0.10926305015353122,"frozenset({'short', 'take', 'well'})"
0.1008188331627431,"frozenset({'way', 'take', 'since'})"
0.11233367451381782,"frozenset({'take', 'since', 'well'})"
0.1023541453428864,"frozenset({'way', 'since', 'well'})"
0.1154042988741044,"frozenset({'take', 'singapore', 'stay'})"
0.11668372569089049,"frozenset({'well', 'singapore', 'stay'})"
0.12436028659160696,"frozenset({'still', 'singapore', 'take'})"
0.11438075742067554,"frozenset({'way', 'still', 'singapore'})"
0.12640736949846468,"frozenset({'still', 'well', 'singapore'})"
0.10030706243602866,"frozenset({'sure', 'singapore', 'take'})"
0.10056294779938588,"frozenset({'top', 'take', 'singapore'})"
0.13561924257932445,"frozenset({'travel', 'take', 'singapore'})"
0.12154554759467759,"frozenset({'two', 'singapore', 'take'})"
0.11745138178096214,"frozenset({'take', 'us', 'singapore'})"
0.10107471852610031,"frozenset({'take', 'singapore', 'walk'})"
0.13741044012282497,"frozenset({'take', 'want', 'singapore'})"
0.15276356192425794,"frozenset({'way', 'take', 'singapore'})"
0.17732855680655066,"frozenset({'take', 'well', 'singapore'})"
0.1026100307062436,"frozenset({'take', 'singapore', 'without'})"
0.12615148413510746,"frozenset({'take', 'world', 'singapore'})"
0.12461617195496417,"frozenset({'would', 'take', 'singapore'})"
0.10158648925281474,"frozenset({'top', 'well', 'singapore'})"
0.10516888433981576,"frozenset({'travel', 'two', 'singapore'})"
0.11924257932446264,"frozenset({'way', 'travel', 'singapore'})"
0.1312691914022518,"frozenset({'travel', 'well', 'singapore'})"
0.11796315250767656,"frozenset({'travel', 'world', 'singapore'})"
0.10440122824974411,"frozenset({'way', 'two', 'singapore'})"
0.12615148413510746,"frozenset({'two', 'well', 'singapore'})"
0.10977482088024565,"frozenset({'two', 'world', 'singapore'})"
0.1041453428863869,"frozenset({'way', 'us', 'singapore'})"
0.12615148413510746,"frozenset({'well', 'us', 'singapore'})"
0.10005117707267144,"frozenset({'walk', 'well', 'singapore'})"
0.1169396110542477,"frozenset({'way', 'want', 'singapore'})"
0.13689866939611053,"frozenset({'want', 'well', 'singapore'})"
0.15174002047082907,"frozenset({'way', 'well', 'singapore'})"
0.10951893551688843,"frozenset({'way', 'world', 'singapore'})"
0.11489252814738997,"frozenset({'way', 'singapore', 'would'})"
0.10209825997952918,"frozenset({'well', 'singapore', 'without'})"
0.13331627430910953,"frozenset({'well', 'world', 'singapore'})"
0.13024564994882293,"frozenset({'would', 'well', 'singapore'})"
0.11284544524053224,"frozenset({'small', 'way', 'take'})"
0.11796315250767656,"frozenset({'small', 'take', 'well'})"
0.1138689866939611,"frozenset({'small', 'way', 'well'})"
0.1041453428863869,"frozenset({'something', 'take', 'want'})"
0.1154042988741044,"frozenset({'way', 'something', 'take'})"
0.11745138178096214,"frozenset({'something', 'take', 'well'})"
0.10184237461617196,"frozenset({'way', 'something', 'want'})"
0.10516888433981576,"frozenset({'something', 'want', 'well'})"
0.11438075742067554,"frozenset({'way', 'something', 'well'})"
0.10005117707267144,"frozenset({'way', 'spot', 'take'})"
0.109007164790174,"frozenset({'spot', 'take', 'well'})"
0.10184237461617196,"frozenset({'start', 'way', 'take'})"
0.10465711361310133,"frozenset({'start', 'take', 'well'})"
0.11131013306038895,"frozenset({'take', 'want', 'stay'})"
0.11898669396110542,"frozenset({'way', 'take', 'stay'})"
0.13868986693961105,"frozenset({'take', 'well', 'stay'})"
0.11003070624360287,"frozenset({'want', 'well', 'stay'})"
0.11438075742067554,"frozenset({'way', 'well', 'stay'})"
0.10005117707267144,"frozenset({'two', 'still', 'take'})"
0.11131013306038895,"frozenset({'take', 'us', 'still'})"
0.12896622313203684,"frozenset({'take', 'want', 'still'})"
0.14303991811668373,"frozenset({'way', 'take', 'still'})"
0.1571136131013306,"frozenset({'still', 'well', 'take'})"
0.10593654042988741,"frozenset({'take', 'world', 'still'})"
0.12640736949846468,"frozenset({'would', 'take', 'still'})"
0.10209825997952918,"frozenset({'though', 'still', 'well'})"
0.10209825997952918,"frozenset({'two', 'still', 'well'})"
0.1056806550665302,"frozenset({'way', 'us', 'still'})"
0.11566018423746162,"frozenset({'still', 'us', 'well'})"
0.11847492323439099,"frozenset({'way', 'want', 'still'})"
0.13024564994882293,"frozenset({'still', 'want', 'well'})"
0.10133060388945753,"frozenset({'would', 'want', 'still'})"
0.14329580348004095,"frozenset({'way', 'still', 'well'})"
0.11975435005117707,"frozenset({'would', 'way', 'still'})"
0.11284544524053224,"frozenset({'still', 'world', 'well'})"
0.13024564994882293,"frozenset({'would', 'still', 'well'})"
0.10030706243602866,"frozenset({'take', 'well', 'street'})"
0.11617195496417605,"frozenset({'sure', 'want', 'take'})"
0.12231320368474924,"frozenset({'way', 'sure', 'take'})"
0.13331627430910953,"frozenset({'sure', 'well', 'take'})"
0.10209825997952918,"frozenset({'would', 'sure', 'take'})"
0.10491299897645855,"frozenset({'way', 'sure', 'want'})"
0.1120777891504606,"frozenset({'sure', 'want', 'well'})"
0.12103377686796316,"frozenset({'way', 'sure', 'well'})"
0.10363357215967246,"frozenset({'would', 'sure', 'well'})"
0.10133060388945753,"frozenset({'way', 'taking', 'take'})"
0.10388945752302968,"frozenset({'taking', 'take', 'well'})"
0.10286591606960081,"frozenset({'way', 'take', 'thing'})"
0.109007164790174,"frozenset({'thing', 'take', 'well'})"
0.10337768679631525,"frozenset({'think', 'take', 'want'})"
0.10772773797338792,"frozenset({'way', 'think', 'take'})"
0.11438075742067554,"frozenset({'think', 'take', 'well'})"
0.11258955987717502,"frozenset({'though', 'way', 'take'})"
0.11745138178096214,"frozenset({'though', 'take', 'well'})"
0.1008188331627431,"frozenset({'though', 'would', 'take'})"
0.1138689866939611,"frozenset({'top', 'way', 'take'})"
0.1266632548618219,"frozenset({'top', 'take', 'well'})"
0.11131013306038895,"frozenset({'travel', 'take', 'want'})"
0.1299897645854657,"frozenset({'way', 'travel', 'take'})"
0.13613101330603888,"frozenset({'travel', 'take', 'well'})"
0.10465711361310133,"frozenset({'travel', 'take', 'world'})"
0.10209825997952918,"frozenset({'would', 'travel', 'take'})"
0.10465711361310133,"frozenset({'two', 'us', 'take'})"
0.10747185261003071,"frozenset({'two', 'want', 'take'})"
0.13050153531218014,"frozenset({'way', 'two', 'take'})"
0.1476458546571136,"frozenset({'two', 'well', 'take'})"
0.11463664278403275,"frozenset({'two', 'world', 'take'})"
0.11335721596724667,"frozenset({'would', 'two', 'take'})"
0.11642784032753327,"frozenset({'want', 'take', 'us'})"
0.13510747185261002,"frozenset({'way', 'take', 'us'})"
0.1458546571136131,"frozenset({'take', 'us', 'well'})"
0.10312180143295803,"frozenset({'world', 'take', 'us'})"
0.12077789150460594,"frozenset({'would', 'take', 'us'})"
0.10107471852610031,"frozenset({'take', 'use', 'well'})"
0.10312180143295803,"frozenset({'take', 'via', 'well'})"
0.11079836233367452,"frozenset({'way', 'take', 'view'})"
0.11770726714431934,"frozenset({'take', 'view', 'well'})"
0.10516888433981576,"frozenset({'take', 'want', 'walk'})"
0.12487205731832139,"frozenset({'way', 'take', 'walk'})"
0.12896622313203684,"frozenset({'take', 'well', 'walk'})"
0.1026100307062436,"frozenset({'water', 'want', 'take'})"
0.16069600818833163,"frozenset({'way', 'take', 'want'})"
0.17707267144319344,"frozenset({'take', 'want', 'well'})"
0.11105424769703173,"frozenset({'take', 'want', 'without'})"
0.11182190378710338,"frozenset({'want', 'take', 'world'})"
0.12947799385875128,"frozenset({'would', 'take', 'want'})"
0.11566018423746162,"frozenset({'way', 'water', 'take'})"
0.12436028659160696,"frozenset({'water', 'well', 'take'})"
0.19472876151484136,"frozenset({'way', 'take', 'well'})"
0.11438075742067554,"frozenset({'way', 'take', 'without'})"
0.13178096212896623,"frozenset({'way', 'take', 'world'})"
0.14866939611054247,"frozenset({'would', 'take', 'way'})"
0.10696008188331628,"frozenset({'within', 'take', 'well'})"
0.1253838280450358,"frozenset({'take', 'well', 'without'})"
0.15097236438075742,"frozenset({'take', 'world', 'well'})"
0.16299897645854658,"frozenset({'would', 'take', 'well'})"
0.10465711361310133,"frozenset({'take', 'well', 'year'})"
0.10772773797338792,"frozenset({'would', 'take', 'world'})"
0.10644831115660185,"frozenset({'way', 'thing', 'well'})"
0.10491299897645855,"frozenset({'think', 'want', 'well'})"
0.1120777891504606,"frozenset({'way', 'think', 'well'})"
0.1023541453428864,"frozenset({'would', 'think', 'well'})"
0.1026100307062436,"frozenset({'though', 'want', 'well'})"
0.11796315250767656,"frozenset({'though', 'way', 'well'})"
0.1023541453428864,"frozenset({'though', 'would', 'way'})"
0.10875127942681678,"frozenset({'though', 'well', 'would'})"
0.10849539406345957,"frozenset({'top', 'way', 'well'})"
0.1023541453428864,"frozenset({'way', 'travel', 'want'})"
0.10823950870010235,"frozenset({'travel', 'want', 'well'})"
0.12205731832139202,"frozenset({'way', 'travel', 'well'})"
0.1072159672466735,"frozenset({'travel', 'world', 'well'})"
0.10107471852610031,"frozenset({'would', 'travel', 'well'})"
0.10772773797338792,"frozenset({'two', 'us', 'well'})"
0.10644831115660185,"frozenset({'two', 'want', 'well'})"
0.12896622313203684,"frozenset({'way', 'two', 'well'})"
0.1008188331627431,"frozenset({'way', 'two', 'world'})"
0.10593654042988741,"frozenset({'would', 'two', 'way'})"
0.11821903787103377,"frozenset({'two', 'world', 'well'})"
0.11745138178096214,"frozenset({'would', 'two', 'well'})"
0.10337768679631525,"frozenset({'way', 'want', 'us'})"
0.11233367451381782,"frozenset({'want', 'us', 'well'})"
0.1328045035823951,"frozenset({'way', 'us', 'well'})"
0.11361310133060389,"frozenset({'would', 'us', 'way'})"
0.11156601842374617,"frozenset({'world', 'us', 'well'})"
0.12717502558853633,"frozenset({'would', 'us', 'well'})"
0.10619242579324463,"frozenset({'way', 'view', 'well'})"
0.10184237461617196,"frozenset({'walk', 'want', 'well'})"
0.11514841351074719,"frozenset({'way', 'walk', 'well'})"
0.10005117707267144,"frozenset({'water', 'want', 'well'})"
0.15506653019447286,"frozenset({'way', 'want', 'well'})"
0.12231320368474924,"frozenset({'would', 'want', 'way'})"
0.10875127942681678,"frozenset({'want', 'well', 'without'})"
0.10977482088024565,"frozenset({'want', 'world', 'well'})"
0.1343398157625384,"frozenset({'would', 'want', 'well'})"
0.11182190378710338,"frozenset({'way', 'water', 'well'})"
0.11284544524053224,"frozenset({'way', 'well', 'without'})"
0.12947799385875128,"frozenset({'way', 'world', 'well'})"
0.15327533265097237,"frozenset({'way', 'well', 'would'})"
0.1120777891504606,"frozenset({'would', 'world', 'well'})"
0.10823950870010235,"frozenset({'around', 'area', 'along', 'back'})"
0.12256908904810644,"frozenset({'area', 'around', 'day', 'along'})"
0.10875127942681678,"frozenset({'even', 'around', 'area', 'along'})"
0.10619242579324463,"frozenset({'area', 'around', 'little', 'along'})"
0.10030706243602866,"frozenset({'many', 'around', 'area', 'along'})"
0.10209825997952918,"frozenset({'place', 'area', 'along', 'around'})"
0.11642784032753327,"frozenset({'around', 'area', 'along', 'take'})"
0.10926305015353122,"frozenset({'way', 'around', 'area', 'along'})"
0.11617195496417605,"frozenset({'around', 'area', 'well', 'along'})"
0.1056806550665302,"frozenset({'day', 'area', 'along', 'back'})"
0.10005117707267144,"frozenset({'take', 'area', 'along', 'back'})"
0.1008188331627431,"frozenset({'area', 'well', 'along', 'back'})"
0.10670419651995906,"frozenset({'even', 'day', 'area', 'along'})"
0.10337768679631525,"frozenset({'area', 'day', 'little', 'along'})"
0.11310133060388945,"frozenset({'day', 'area', 'along', 'take'})"
0.1056806550665302,"frozenset({'way', 'day', 'area', 'along'})"
0.11079836233367452,"frozenset({'day', 'area', 'well', 'along'})"
0.1041453428863869,"frozenset({'even', 'take', 'area', 'along'})"
0.1026100307062436,"frozenset({'way', 'take', 'area', 'along'})"
0.10951893551688843,"frozenset({'take', 'area', 'well', 'along'})"
0.10491299897645855,"frozenset({'around', 'day', 'along', 'away'})"
0.10465711361310133,"frozenset({'take', 'away', 'along', 'around'})"
0.10184237461617196,"frozenset({'around', 'well', 'along', 'away'})"
0.10875127942681678,"frozenset({'check', 'around', 'along', 'back'})"
0.10133060388945753,"frozenset({'city', 'around', 'along', 'back'})"
0.1363868986693961,"frozenset({'around', 'day', 'along', 'back'})"
0.12282497441146366,"frozenset({'even', 'around', 'along', 'back'})"
0.1056806550665302,"frozenset({'around', 'find', 'along', 'back'})"
0.11668372569089049,"frozenset({'around', 'little', 'along', 'back'})"
0.10158648925281474,"frozenset({'long', 'around', 'along', 'back'})"
0.1105424769703173,"frozenset({'many', 'around', 'along', 'back'})"
0.10465711361310133,"frozenset({'around', 'back', 'along', 'much'})"
0.10823950870010235,"frozenset({'around', 'place', 'along', 'back'})"
0.1269191402251791,"frozenset({'around', 'take', 'along', 'back'})"
0.12384851586489252,"frozenset({'way', 'around', 'along', 'back'})"
0.1251279426816786,"frozenset({'around', 'well', 'along', 'back'})"
0.10491299897645855,"frozenset({'around', 'day', 'along', 'best'})"
0.10440122824974411,"frozenset({'around', 'take', 'along', 'best'})"
0.11438075742067554,"frozenset({'around', 'day', 'along', 'check'})"
0.1105424769703173,"frozenset({'check', 'around', 'even', 'along'})"
0.10184237461617196,"frozenset({'around', 'little', 'along', 'check'})"
0.11156601842374617,"frozenset({'around', 'take', 'along', 'check'})"
0.10491299897645855,"frozenset({'way', 'around', 'along', 'check'})"
0.11233367451381782,"frozenset({'around', 'well', 'along', 'check'})"
0.11796315250767656,"frozenset({'city', 'day', 'along', 'around'})"
0.10158648925281474,"frozenset({'even', 'city', 'along', 'around'})"
0.10977482088024565,"frozenset({'city', 'take', 'along', 'around'})"
0.10951893551688843,"frozenset({'city', 'well', 'along', 'around'})"
0.1363868986693961,"frozenset({'even', 'around', 'day', 'along'})"
0.10491299897645855,"frozenset({'experience', 'around', 'day', 'along'})"
0.1154042988741044,"frozenset({'around', 'find', 'day', 'along'})"
0.11489252814738997,"frozenset({'around', 'day', 'along', 'food'})"
0.10670419651995906,"frozenset({'great', 'around', 'day', 'along'})"
0.12768679631525076,"frozenset({'around', 'little', 'day', 'along'})"
0.11003070624360287,"frozenset({'around', 'day', 'along', 'located'})"
0.11182190378710338,"frozenset({'long', 'around', 'day', 'along'})"
0.10286591606960081,"frozenset({'look', 'around', 'day', 'along'})"
0.1023541453428864,"frozenset({'looking', 'around', 'day', 'along'})"
0.12077789150460594,"frozenset({'many', 'around', 'day', 'along'})"
0.11438075742067554,"frozenset({'around', 'day', 'along', 'much'})"
0.10823950870010235,"frozenset({'around', 'night', 'day', 'along'})"
0.11821903787103377,"frozenset({'place', 'day', 'along', 'around'})"
0.1026100307062436,"frozenset({'pretty', 'around', 'day', 'along'})"
0.10772773797338792,"frozenset({'right', 'around', 'day', 'along'})"
0.10184237461617196,"frozenset({'around', 'day', 'still', 'along'})"
0.14022517911975435,"frozenset({'around', 'day', 'along', 'take'})"
0.10030706243602866,"frozenset({'us', 'around', 'day', 'along'})"
0.10005117707267144,"frozenset({'around', 'day', 'walk', 'along'})"
0.1072159672466735,"frozenset({'want', 'around', 'day', 'along'})"
0.13561924257932445,"frozenset({'way', 'around', 'day', 'along'})"
0.13843398157625383,"frozenset({'around', 'day', 'well', 'along'})"
0.1056806550665302,"frozenset({'would', 'around', 'day', 'along'})"
0.11258955987717502,"frozenset({'even', 'around', 'find', 'along'})"
0.10465711361310133,"frozenset({'even', 'around', 'along', 'food'})"
0.11949846468781986,"frozenset({'even', 'around', 'little', 'along'})"
0.1041453428863869,"frozenset({'even', 'long', 'around', 'along'})"
0.11105424769703173,"frozenset({'even', 'many', 'around', 'along'})"
0.10772773797338792,"frozenset({'even', 'around', 'along', 'much'})"
0.10951893551688843,"frozenset({'even', 'around', 'place', 'along'})"
0.10363357215967246,"frozenset({'even', 'right', 'around', 'along'})"
0.13050153531218014,"frozenset({'even', 'around', 'along', 'take'})"
0.10337768679631525,"frozenset({'even', 'around', 'want', 'along'})"
0.12461617195496417,"frozenset({'even', 'way', 'around', 'along'})"
0.12589559877175024,"frozenset({'even', 'around', 'well', 'along'})"
0.10030706243602866,"frozenset({'experience', 'around', 'along', 'take'})"
0.10363357215967246,"frozenset({'find', 'around', 'little', 'along'})"
0.10337768679631525,"frozenset({'place', 'find', 'along', 'around'})"
0.1154042988741044,"frozenset({'around', 'find', 'along', 'take'})"
0.10516888433981576,"frozenset({'way', 'around', 'find', 'along'})"
0.11182190378710338,"frozenset({'around', 'find', 'well', 'along'})"
0.10388945752302968,"frozenset({'around', 'take', 'along', 'food'})"
0.10670419651995906,"frozenset({'around', 'well', 'along', 'food'})"
0.1008188331627431,"frozenset({'great', 'around', 'well', 'along'})"
0.1026100307062436,"frozenset({'many', 'around', 'little', 'along'})"
0.10184237461617196,"frozenset({'around', 'little', 'along', 'much'})"
0.10644831115660185,"frozenset({'place', 'little', 'along', 'around'})"
0.10005117707267144,"frozenset({'pretty', 'around', 'little', 'along'})"
0.1008188331627431,"frozenset({'right', 'around', 'little', 'along'})"
0.11949846468781986,"frozenset({'around', 'little', 'along', 'take'})"
0.11668372569089049,"frozenset({'way', 'around', 'little', 'along'})"
0.11949846468781986,"frozenset({'around', 'little', 'well', 'along'})"
0.10286591606960081,"frozenset({'around', 'take', 'along', 'located'})"
0.10209825997952918,"frozenset({'around', 'well', 'along', 'located'})"
0.10644831115660185,"frozenset({'long', 'around', 'along', 'take'})"
0.10209825997952918,"frozenset({'way', 'around', 'long', 'along'})"
0.10107471852610031,"frozenset({'long', 'around', 'well', 'along'})"
0.10056294779938588,"frozenset({'take', 'looking', 'along', 'around'})"
0.11566018423746162,"frozenset({'many', 'around', 'along', 'take'})"
0.10926305015353122,"frozenset({'way', 'around', 'along', 'many'})"
0.11310133060388945,"frozenset({'many', 'around', 'well', 'along'})"
0.1072159672466735,"frozenset({'around', 'take', 'along', 'much'})"
0.1056806550665302,"frozenset({'way', 'around', 'along', 'much'})"
0.10747185261003071,"frozenset({'around', 'well', 'along', 'much'})"
0.11566018423746162,"frozenset({'around', 'place', 'along', 'take'})"
0.10875127942681678,"frozenset({'way', 'around', 'place', 'along'})"
0.11566018423746162,"frozenset({'around', 'place', 'well', 'along'})"
0.10644831115660185,"frozenset({'right', 'around', 'along', 'take'})"
0.1056806550665302,"frozenset({'right', 'around', 'well', 'along'})"
0.10056294779938588,"frozenset({'around', 'walk', 'along', 'take'})"
0.10798362333674513,"frozenset({'around', 'want', 'along', 'take'})"
0.1281985670419652,"frozenset({'way', 'around', 'along', 'take'})"
0.13331627430910953,"frozenset({'around', 'well', 'along', 'take'})"
0.10107471852610031,"frozenset({'would', 'around', 'along', 'take'})"
0.10107471852610031,"frozenset({'way', 'around', 'want', 'along'})"
0.1026100307062436,"frozenset({'around', 'want', 'well', 'along'})"
0.12052200614124872,"frozenset({'way', 'around', 'well', 'along'})"
0.10107471852610031,"frozenset({'would', 'around', 'well', 'along'})"
0.10107471852610031,"frozenset({'take', 'day', 'along', 'away'})"
0.10388945752302968,"frozenset({'check', 'day', 'along', 'back'})"
0.10030706243602866,"frozenset({'even', 'check', 'along', 'back'})"
0.10158648925281474,"frozenset({'check', 'take', 'along', 'back'})"
0.10209825997952918,"frozenset({'check', 'well', 'along', 'back'})"
0.10209825997952918,"frozenset({'city', 'day', 'along', 'back'})"
0.11975435005117707,"frozenset({'even', 'day', 'along', 'back'})"
0.10209825997952918,"frozenset({'day', 'find', 'along', 'back'})"
0.11463664278403275,"frozenset({'day', 'little', 'along', 'back'})"
0.10158648925281474,"frozenset({'long', 'day', 'along', 'back'})"
0.10798362333674513,"frozenset({'many', 'day', 'along', 'back'})"
0.10312180143295803,"frozenset({'place', 'day', 'along', 'back'})"
0.12717502558853633,"frozenset({'take', 'day', 'along', 'back'})"
0.12359263050153531,"frozenset({'way', 'day', 'along', 'back'})"
0.12128966223132037,"frozenset({'day', 'well', 'along', 'back'})"
0.10619242579324463,"frozenset({'even', 'little', 'along', 'back'})"
0.1154042988741044,"frozenset({'even', 'take', 'along', 'back'})"
0.11105424769703173,"frozenset({'even', 'way', 'along', 'back'})"
0.109007164790174,"frozenset({'even', 'well', 'along', 'back'})"
0.10056294779938588,"frozenset({'take', 'find', 'along', 'back'})"
0.10823950870010235,"frozenset({'take', 'little', 'along', 'back'})"
0.1056806550665302,"frozenset({'way', 'little', 'along', 'back'})"
0.10772773797338792,"frozenset({'little', 'well', 'along', 'back'})"
0.10107471852610031,"frozenset({'many', 'take', 'along', 'back'})"
0.1008188331627431,"frozenset({'many', 'well', 'along', 'back'})"
0.10107471852610031,"frozenset({'take', 'place', 'along', 'back'})"
0.11617195496417605,"frozenset({'way', 'take', 'along', 'back'})"
